pctORB,pctDRB,pctAST,pctSTL,pctBLK,pctTOV,ptsPerGame,pctUSG,ratioPER,pctFTRate,pctFT,fgaPerMinute,FG% by Distance 2P,FG% by Distance (3P),% of FG Ast'd 2P,% of FGA by Distance 3P,Corner 3s %3PA,% of FG Ast'd 3P,Dunks,% of FGA by Distance (0-3),% of FGA by Distance (3-10),% of FGA by Distance (10-16),% of FGA by Distance (16-3P)
0.132,0.23199999999999998,0.051,0.018000000000000002,0.028999999999999998,0.12300000000000001,11.5,0.177,18.5,0.386,0.613,11,0.552,NA,0.674,0,NA,NA,0.196,0.636,0.263,0.068,0.033
0.11900000000000001,0.24,0.068,0.02,0.057,0.159,9.4,0.20600000000000002,17.5,0.458,0.688,11.4,0.487,0,0.606,0.009,0.2,NA,0.157,0.507,0.262,0.111,0.109
0.025,0.075,0.27,0.022000000000000002,0.5,0.142,13.9,0.221,15.2,0.145,0.789,13.7,0.455,0.36,0.201,0.293,0.143,0.742,0.001,0.298,0.125,0.06,0.224
0.067,0.174,0.08900000000000001,0.016,0.6,0.146,4.7,0.129,10.3,0.238,0.642,7.7,0.478,0.143,0.73,0.063,0.429,1,0.081,0.439,0.287,0.135,0.076
0.4,0.066,0.11699999999999999,0.017,0.4,0.14400000000000002,5.3,0.16399999999999998,7.7,0.236,0.921,10.1,0.309,0.375,0.52,0.497,0.4,0.867,0,0.081,0.068,0.087,0.267
0.016,0.07400000000000001,0.155,0.022000000000000002,0.2,0.159,5.3,0.204,13.8,0.257,0.769,12.8,0.541,0.407,0.547,0.355,0.204,0.818,0.013,0.408,0.151,0.033,0.053
0.9,0.057999999999999996,0.11699999999999999,0.015,0.9,0.10300000000000001,10.8,0.18100000000000002,11.7,0.195,0.819,11.8,0.378,0.41,0.591,0.588,0.189,0.916,0.007,0.103,0.073,0.047,0.188
0.022000000000000002,0.064,0.159,0.016,0.2,0.131,7.2,0.239,14.6,0.242,0.859,15.2,0.423,0.417,0.393,0.381,0.16,0.662,0,0.142,0.213,0.134,0.13
0.096,0.195,0.043,0.013999999999999999,0.017,0.11,2.6,0.166,9.3,0.19,0.667,10.7,0.408,NA,0.655,0,NA,NA,0.085,0.366,0.268,0.077,0.289
0.032,0.14400000000000002,0.11199999999999999,0.013999999999999999,0.012,0.098,16.2,0.213,16.7,0.4,0.822,13.6,0.45,0.373,0.498,0.416,0.26,0.867,0.051,0.254,0.111,0.047,0.172
0.9,0.094,0.092,0.023,0.028999999999999998,0.094,5.5,0.147,11,0.07,0.857,10.5,0.421,0.374,0.784,0.597,0.436,0.985,0.007,0.103,0.047,0.043,0.21
0.045,0.258,0.14400000000000002,0.02,0.024,0.105,14.8,0.245,19.2,0.236,0.786,15.1,0.504,0.125,0.767,0.019,0,1,0.033,0.171,0.198,0.216,0.396
0.037000000000000005,0.078,0.313,0.034,0,0.231,2.1,0.207,9,0.204,0.5,11.8,0.382,0.2,0.615,0.306,0.267,0.667,0,0.265,0.245,0.102,0.082
0.076,0.18899999999999997,0.191,0.016,0.040999999999999995,0.135,14.1,0.192,19.5,0.364,0.848,11.2,0.501,0.071,0.654,0.016,0,1,0.038,0.221,0.311,0.247,0.205
0.076,0.201,0.19899999999999998,0.7,0.027000000000000003,0.13699999999999998,13.7,0.205,16.7,0.307,0.702,12.6,0.475,0.286,0.695,0.048,0.25,1,0.048,0.278,0.264,0.142,0.268
0.043,0.163,0.136,0.023,0.016,0.125,18.2,0.272,15.6,0.235,0.814,16.8,0.44,0.323,0.362,0.208,0.146,0.679,0.076,0.221,0.195,0.195,0.182
0.033,0.11699999999999999,0.08199999999999999,0.022000000000000002,0.9,0.13699999999999998,10.3,0.16899999999999998,10.5,0.276,0.795,10.5,0.45,0.315,0.513,0.294,0.566,0.899,0.12,0.341,0.157,0.106,0.101
0.055,0.12300000000000001,0.064,0.013000000000000001,0.5,0.09699999999999999,5,0.115,11.8,0.173,0.875,7.8,0.644,0.308,0.661,0.374,0.635,1,0.058,0.281,0.079,0.072,0.194
0.034,0.19,0.196,0.026000000000000002,0.013000000000000001,0.152,17.4,0.235,16.8,0.233,0.807,14.2,0.457,0.362,0.44,0.399,0.252,0.835,0.065,0.241,0.085,0.116,0.159
0.6,0.073,0.134,0.017,0.4,0.105,5.4,0.14300000000000002,7.7,0.15,0.703,9.7,0.333,0.344,0.679,0.66,0.135,0.911,0,0.069,0.049,0.012,0.211
0.09699999999999999,0.175,0.071,0.01,0.047,0.132,8,0.18100000000000002,14.4,0.297,0.679,10.9,0.49,0,0.766,0.009,0.25,NA,0.127,0.435,0.188,0.17,0.197
0.026000000000000002,0.134,0.306,0.028999999999999998,0.7,0.17300000000000001,11.8,0.252,19,0.382,0.796,13.9,0.48,0.353,0.479,0.436,0.187,0.807,0.015,0.276,0.119,0.071,0.098
0.08900000000000001,0.133,0.061,0.017,0.028999999999999998,0.11699999999999999,3.3,0.222,7.7,0.262,0.688,14.5,0.339,0.2,0.684,0.082,0.4,1,0.082,0.41,0.131,0.131,0.246
0.013000000000000001,0.085,0.17600000000000002,0.012,0.8,0.14300000000000002,11.2,0.278,12.7,0.167,0.843,17.5,0.421,0.387,0.376,0.384,0.257,0.761,0.001,0.176,0.122,0.064,0.253
0.9,0.064,0.193,0.019,0.5,0.146,17,0.294,15.4,0.38,0.842,16.6,0.436,0.324,0.33,0.296,0.15,0.786,0.012,0.281,0.195,0.051,0.176
0.076,0.24,0.065,0.011000000000000001,0.039,0.136,11.1,0.172,15.4,0.244,0.652,10.9,0.524,0,0.729,0.005,0,NA,0.087,0.447,0.283,0.171,0.094
0.18899999999999997,0,0,0,0,0,0,0.14800000000000002,-6.4,0,0,12,0,NA,NA,0,NA,NA,0,0,0,0.5,0.5
0.046,0.08900000000000001,0.069,0.013999999999999999,0.01,0.094,5.4,0.262,4,0.229,0.625,17,0.32,0.2,0.5,0.286,0,1,0,0.086,0.171,0.143,0.314
0.109,0.2,0.099,0.7,0.8,0.248,2.8,0.131,9,0.489,0.523,6.3,0.533,NA,0.708,0,NA,NA,0.089,0.578,0.367,0.033,0.022
0.02,0.10300000000000001,0.095,0.021,0.018000000000000002,0.11900000000000001,10.5,0.166,14.1,0.119,0.848,10.8,0.48,0.429,0.708,0.623,0.397,0.96,0.021,0.178,0.072,0.038,0.089
0.062,0.203,0.07,0.02,0.018000000000000002,0.154,2.9,0.14,7.1,0.214,0.818,8.7,0.368,0.209,0.586,0.261,0.313,1,0.023,0.272,0.132,0.093,0.241
0.033,0.111,0.079,0.9,0.016,0.105,7,0.213,9.9,0.153,0.8,14.1,0.407,0.314,0.417,0.443,0.218,0.983,0.068,0.137,0.075,0.13,0.215
0.03,0.134,0.096,0.013000000000000001,0.024,0.125,12.8,0.222,15,0.329,0.808,12.9,0.49,0.385,0.497,0.226,0.577,0.957,0.067,0.371,0.159,0.067,0.177
0.017,0.079,0.071,0.013000000000000001,0.8,0.07200000000000001,6.3,0.166,11.8,0.083,0.719,11.7,0.486,0.428,0.841,0.43,0.548,1,0.034,0.166,0.096,0.052,0.256
0.087,0.215,0.19899999999999998,0.02,0.016,0.128,18,0.254,22.4,0.397,0.66,14.9,0.548,0.179,0.638,0.026,0.357,1,0.199,0.378,0.273,0.094,0.229
0.15,0.247,0.057,0.01,0.064,0.248,2.8,0.174,10.2,0.329,0.519,9.2,0.427,NA,0.6,0,NA,NA,0.122,0.512,0.244,0.134,0.11
0.092,0.174,0.092,0.019,0.016,0.08199999999999999,5.2,0.253,16.9,0.129,0.5,18.2,0.445,0.37,0.456,0.363,0.205,0.963,0.045,0.249,0.214,0.109,0.065
0.017,0.07200000000000001,0.19899999999999998,0.012,0.3,0.142,9.8,0.25,10.6,0.162,0.857,15.7,0.444,0.308,0.777,0.109,0.404,0.938,0,0.097,0.135,0.314,0.345
0.011000000000000001,0.08800000000000001,0.161,0.019,0.7,0.24,2,0.171,7.2,0.6,0.778,8.1,0.409,0.261,0.111,0.511,0.13,1,0,0.222,0.022,0.089,0.156
0.134,0.17,0.044000000000000004,0.011000000000000001,0.01,0.126,7,0.20600000000000002,15.3,0.737,0.72,10.7,0.436,0,0.528,0.007,0,NA,0.093,0.464,0.233,0.084,0.211
0.024,0.11900000000000001,0.257,0.024,0.01,0.149,25.9,0.29,23,0.592,0.851,16.1,0.477,0.368,0.241,0.364,0.033,0.475,0.035,0.308,0.149,0.049,0.13
0.07,0.122,0.039,0.023,0.024,0.1,8.2,0.159,12.5,0.227,0.57,10.3,0.51,0.274,0.623,0.207,0.675,0.969,0.137,0.551,0.131,0.05,0.06
0.126,0.15,0,0.017,0.026000000000000002,0.233,1.7,0.19899999999999998,8.5,0.222,0.5,10.5,0.75,0.2,1,0.556,0.2,1,0.111,0.333,0.111,0,0
0.057,0.19899999999999998,0.13699999999999998,0.018000000000000002,0.6,0.106,5.1,0.251,10.3,0.07,0.75,17.2,0.444,0.267,0.333,0.526,0.233,1,0,0.298,0.053,0.018,0.105
0.5,0.087,0.217,0.023,0.7,0.147,9.9,0.195,14.6,0.348,0.727,11.2,0.549,0.335,0.299,0.519,0.135,0.792,0,0.273,0.081,0.032,0.095
0.038,0.193,0.09,0.8,0.018000000000000002,0.35100000000000003,0.8,0.166,-3.8,0.37,0.7,7.1,0.211,0,0.5,0.296,0.25,NA,0,0.259,0.185,0.111,0.148
0.062,0.18600000000000003,0.08800000000000001,0.013000000000000001,0.026000000000000002,0.10300000000000001,11,0.221,16,0.268,0.752,14.2,0.493,0.315,0.573,0.211,0.296,0.882,0.051,0.332,0.254,0.113,0.09
0.09,0.253,0.038,0.011000000000000001,0.9,0.142,3.9,0.107,9.9,0.179,0.711,6.4,0.514,NA,0.86,0,NA,NA,0.088,0.418,0.088,0.183,0.311
0.085,0.217,0.135,0.6,0.039,0.13,11,0.209,16,0.194,0.777,13.1,0.477,0.356,0.739,0.107,0.207,1,0.044,0.313,0.15,0.163,0.266
0.105,0.182,0.131,0.013000000000000001,0.012,0.172,2.7,0.094,10.7,0.253,0.625,5.7,0.444,0,0.571,0.005,0,NA,0,0.416,0.5,0.079,0
0.027999999999999997,0.098,0.16699999999999998,0.015,0.013999999999999999,0.11699999999999999,14.1,0.221,16.8,0.38,0.827,13.2,0.444,0.415,0.59,0.318,0.232,0.912,0.05,0.238,0.125,0.07,0.248
0,0.152,0.142,0.033,0,0,2.5,0.183,11.2,0.6,0.01,11.6,0.333,0,0.5,0.4,0,NA,0,0.3,0.1,0,0.2
0.12,0.16699999999999998,0.039,0.7,0.034,0.16899999999999998,3.5,0.115,8.7,0.306,0.455,6.7,0.433,0,0.57,0.005,0,NA,0.065,0.333,0.458,0.185,0.019
0.028999999999999998,0.10800000000000001,0.156,0.017,0.013000000000000001,0.098,15.5,0.235,16.4,0.366,0.824,14.4,0.462,0.33,0.501,0.117,0.21,0.97,0.044,0.268,0.124,0.175,0.316
0.039,0.134,0.032,0.013999999999999999,0.7,0.133,3.9,0.17300000000000001,7.6,0.571,0.63,9.3,0.413,0.364,0.565,0.068,0.727,1,0.043,0.36,0.155,0.075,0.342
0.145,0.244,0.063,0.012,0.037000000000000005,0.11,6,0.226,18.2,0.313,0.533,14.6,0.486,0,0.611,0.009,0.333,NA,0.104,0.479,0.304,0.095,0.113
0.14800000000000002,0.174,0.08900000000000001,0.9,0.067,0.145,11.9,0.225,17.3,0.261,0.741,13.6,0.449,0.25,0.523,0.005,0.5,1,0.064,0.36,0.424,0.13,0.081
0.132,0.285,0.066,0.011000000000000001,0.017,0.14400000000000002,12.7,0.19899999999999998,19.7,0.36,0.679,11.5,0.563,0,0.672,0.003,0.5,NA,0.176,0.583,0.196,0.122,0.095
0.035,0.07400000000000001,0.298,0.049,0,0,2.3,0.28300000000000003,12.6,0.105,0.5,21.4,0.357,0.2,0.2,0.263,0.2,1,0,0.105,0.158,0.263,0.211
0.067,0.20600000000000002,0.19,0.017,0.018000000000000002,0.163,12.6,0.23399999999999999,17,0.453,0.729,12.9,0.481,0,0.582,0.002,0,NA,0.088,0.397,0.236,0.182,0.184
0.02,0.099,0.23399999999999999,0.016,0.7,0.107,14.2,0.188,16.6,0.245,0.817,12,0.494,0.368,0.301,0.405,0.218,0.738,0.009,0.188,0.126,0.111,0.169
0.017,0.115,0.083,0.013000000000000001,0.013000000000000001,0.187,3.2,0.14,4.8,0.245,0.583,8.1,0.402,0.273,0.714,0.112,0.818,1,0,0.214,0.153,0.214,0.306
0.203,0.19699999999999998,0.047,0.9,0.03,0.125,6.7,0.20199999999999999,18.5,0.394,0.656,12.2,0.503,0,0.571,0.013,0,NA,0.135,0.426,0.239,0.065,0.258
0.01,0.09300000000000001,0.275,0.019,0.011000000000000001,0.175,7.7,0.147,10.8,0.232,0.714,8.6,0.367,0.39,0.307,0.431,0.159,0.873,0.002,0.137,0.097,0.045,0.289
0.033,0.095,0.365,0.022000000000000002,0.9,0.17300000000000001,17.7,0.266,16.7,0.188,0.752,15.8,0.446,0.368,0.252,0.192,0.15,0.473,0.014,0.261,0.161,0.161,0.224
0,0.115,0.16,0.011000000000000001,0.033,0.149,4.7,0.196,7.6,0.167,0.75,12.2,0.375,0.25,0.833,0.333,0.188,1,0.042,0.188,0.063,0.146,0.271
0.091,0.157,0.024,0.5,0.043,0.22399999999999998,3.4,0.136,11.3,0.772,0.75,6.2,0.614,NA,0.757,0,NA,NA,0.395,0.535,0.307,0.114,0.044
0.105,0.258,0.091,0,0.024,0.29600000000000004,0.9,0.23399999999999999,1.9,0.182,0.01,12.4,0.333,0,1,0.182,0,NA,0.273,0.364,0.091,0,0.364
0.08199999999999999,0.23,0.153,0.015,0.022000000000000002,0.113,17.4,0.218,19.8,0.196,0.644,13.8,0.544,0.5,0.771,0.006,0.5,0.667,0.098,0.35,0.207,0.114,0.324
0.10400000000000001,0.27399999999999997,0.066,0.016,0.049,0.166,17.1,0.222,19.4,0.887,0.492,10.8,0.581,0.167,0.697,0.007,0.333,1,0.244,0.594,0.357,0.025,0.017
0.048,0.154,0.032,0.025,0.011000000000000001,0.10800000000000001,6.7,0.2,9.5,0.156,0.583,13.4,0.426,0.313,0.615,0.208,0.125,1,0.039,0.247,0.091,0.182,0.273
0,0.183,0.198,0,0,0.171,3,0.22,9.9,0.053,0.01,13.4,0.526,NA,0.7,0,NA,NA,0,0.158,0.526,0.105,0.211
0.124,0.239,0.043,0.7,0.021,0.135,5.8,0.163,13.6,0.397,0.789,9.4,0.451,0,0.734,0.006,0.5,NA,0.155,0.452,0.219,0.181,0.142
0.111,0.17,0.027999999999999997,0.6,0.07400000000000001,0.127,13.2,0.18100000000000002,19.4,0.246,0.749,11.3,0.591,0.351,0.746,0.073,0.912,0.95,0.135,0.334,0.154,0.131,0.307
0.034,0.135,0.22399999999999998,0.025,0.015,0.171,13,0.188,15.2,0.307,0.574,11.4,0.515,0.317,0.541,0.327,0.348,0.802,0.159,0.307,0.093,0.102,0.171
0.079,0.203,0.096,0.017,0.013000000000000001,0.079,13.2,0.205,18.3,0.196,0.796,14.4,0.469,0.444,0.736,0.267,0.079,0.989,0.006,0.288,0.102,0.121,0.223
0.018000000000000002,0.10800000000000001,0.327,0.023,0.8,0.138,22.5,0.302,21.4,0.271,0.855,18.8,0.474,0.391,0.24,0.261,0.054,0.532,0.004,0.235,0.138,0.173,0.193
0.025,0.068,0.067,0.017,0.3,0.11699999999999999,3.2,0.113,8.1,0.111,0.563,7.4,0.446,0.42,0.52,0.611,0.386,1,0,0.132,0.083,0.056,0.118
0.01,0.10099999999999999,0.299,0.013000000000000001,0.4,0.14300000000000002,12.9,0.21,15.9,0.231,0.843,13.1,0.466,0.404,0.22,0.237,0.167,0.683,0,0.089,0.18,0.187,0.308
0.026000000000000002,0.156,0.193,0.015,0.01,0.131,5.3,0.18600000000000003,14.2,0.191,0.839,11.8,0.566,0.231,0.176,0.32,0.163,0.833,0.04,0.292,0.166,0.083,0.138
0.025,0.135,0.107,0.018000000000000002,0.9,0.17600000000000002,6.2,0.187,8,0.212,0.7,11.1,0.481,0.271,0.481,0.515,0.306,0.804,0.012,0.255,0.121,0.027,0.082
0.129,0.18899999999999997,0.019,0.013000000000000001,0.065,0.129,2.8,0.139,14.7,0.398,0.61,8.1,0.525,0,0.717,0.019,0.5,NA,0.146,0.689,0.243,0.029,0.019
0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.044000000000000004,0.20800000000000002,0.364,0.024,0.019,0.124,26.8,0.302,31.6,0.395,0.753,16.9,0.602,0.406,0.378,0.188,0.161,0.553,0.109,0.373,0.133,0.105,0.202
0.012,0.08,0.237,0.015,0.3,0.162,6.1,0.179,9.5,0.107,0.793,11.3,0.363,0.384,0.132,0.461,0.384,0.917,0,0.144,0.21,0.044,0.14
0.075,0.166,0.05,0.9,0.01,0.077,9.4,0.187,15.3,0.237,0.691,12.7,0.535,0.361,0.765,0.405,0.279,1,0.007,0.308,0.193,0.031,0.063
0.07,0.259,0.12,0.016,0.027000000000000003,0.073,17.8,0.253,20.9,0.176,0.77,17.3,0.5,0.118,0.547,0.014,0.176,1,0.059,0.241,0.291,0.169,0.285
0.01,0.149,0.08,0.013000000000000001,0.01,0.126,3.1,0.14400000000000002,10.3,0.39,0.717,8.6,0.527,0.311,0.563,0.331,0.422,0.929,0.096,0.279,0.184,0.081,0.125
0.085,0.114,0.055999999999999994,0.9,0.013000000000000001,0.21,1.2,0.106,2.4,0.426,0.522,5.6,0.308,0,0.438,0.037,0,NA,0.037,0.5,0.111,0.019,0.333
0.02,0.06,0.14800000000000002,0.018000000000000002,0.4,0.138,1.9,0.155,7.5,0.182,0.545,9.9,0.403,0.5,0.667,0.017,0.5,1,0,0.14,0.14,0.074,0.628
0.022000000000000002,0.096,0.098,0.7,0.8,0.11,6.1,0.187,13,0.238,0.843,11.7,0.5,0.384,0.692,0.469,0.283,0.83,0.003,0.163,0.071,0.065,0.231
0.021,0.07200000000000001,0.29100000000000004,0.022000000000000002,0.3,0.129,17.5,0.237,16.1,0.225,0.819,15.5,0.412,0.375,0.253,0.37,0.158,0.595,0.005,0.228,0.121,0.123,0.158
0.086,0.154,0.081,0.023,0.7,0.106,7.7,0.20199999999999999,15.7,0.278,0.773,12.8,0.502,0.301,0.735,0.263,0.217,1,0.07,0.443,0.155,0.035,0.104
0.114,0.2,0.087,0.019,0.038,0.145,10,0.161,17.3,0.309,0.727,9.4,0.558,0.385,0.71,0.021,0.385,1,0.111,0.464,0.244,0.056,0.215
0.078,0.166,0.049,0.013000000000000001,0.076,0.126,3.9,0.162,18.4,0.453,0.618,9.5,0.64,NA,0.813,0,NA,NA,0.333,0.533,0.12,0.16,0.187
0.057,0.071,0.031,0.021,0,0.10400000000000001,3.6,0.131,10.7,0.08,0.5,8.8,0.714,0.333,0.4,0.72,0.333,1,0.04,0.16,0.12,0,0
0.085,0.207,0.07400000000000001,0.027999999999999997,0.01,0.147,6.6,0.217,15.7,0.368,0.618,12.4,0.536,0.077,0.658,0.037,0.077,1,0.118,0.494,0.171,0.031,0.267
0.062,0.129,0.102,0.024,0.045,0.179,5.1,0.193,10.2,0.237,0.597,11.6,0.439,0.095,0.47,0.074,0.381,1,0.081,0.389,0.226,0.053,0.258
0.024,0.07400000000000001,0.16699999999999998,0.01,0.4,0.099,16.3,0.217,14.1,0.153,0.82,14.3,0.452,0.375,0.273,0.375,0.357,0.905,0.001,0.077,0.206,0.144,0.197
0.037000000000000005,0.159,0.125,0.9,0.011000000000000001,0.13,4,0.16399999999999998,11.4,0.178,0.719,10.5,0.419,0.383,0.389,0.522,0.287,0.833,0.022,0.228,0.061,0.061,0.128
0.025,0.124,0.059000000000000004,0.012,0.013999999999999999,0.10400000000000001,8,0.214,10.3,0.088,0.771,15,0.461,0.323,0.64,0.391,0.329,0.94,0.02,0.101,0.068,0.106,0.333
0.18899999999999997,0.537,0.217,0,0,0,0,0.297,-6.7,0,0,24,0,0,NA,0.25,0,NA,0,0.25,0,0.5,0
0.027000000000000003,0.084,0.067,0.011000000000000001,0.5,0.12300000000000001,3.4,0.14,6.4,0.509,0.77,7.9,0.41,0.224,0.465,0.221,0.735,1,0.032,0.279,0.189,0.108,0.203
0.024,0.124,0.03,0.012,0.021,0.111,3.7,0.153,8.4,0.234,0.667,9.8,0.47,0.257,0.709,0.161,0.286,1,0.119,0.39,0.183,0.069,0.197
0.06,0.087,0.36200000000000004,0.021,0.5,0.223,4,0.23,12.4,0.486,0.66,11.6,0.39,0.111,0.231,0.083,0.444,0,0.046,0.486,0.339,0.055,0.037
0,0.11599999999999999,0.084,0.5,0.022000000000000002,0.046,1.6,0.142,8.1,0.066,0.5,9.9,0.625,0.302,1,0.869,0.453,0.938,0,0.016,0,0.033,0.082
0.126,0.145,0.048,0.013999999999999999,0.012,0.066,3,0.162,11.1,0.14,0.6,11.5,0.402,NA,0.744,0,NA,NA,0.028,0.449,0.15,0.159,0.243
0.053,0.191,0.055,0.9,0.016,0.124,2.3,0.196,7.8,0.152,0.667,12.7,0.402,0,0.718,0.02,0,NA,0.172,0.273,0.182,0.212,0.313
0.044000000000000004,0.09300000000000001,0,0,0.033,0.75,0,0.07200000000000001,-5.7,0,0,1.4,0,NA,NA,0,NA,NA,0,0,1,0,0
0.11599999999999999,0.15,0.086,0.022000000000000002,0.052000000000000005,0.114,5.5,0.18100000000000002,17.1,0.181,0.765,12.3,0.507,0.263,0.553,0.202,0.316,1,0.181,0.404,0.287,0.043,0.064
0.127,0.22399999999999998,0.022000000000000002,0.013000000000000001,0.047,0.14300000000000002,8.8,0.159,17.2,0.51,0.386,8.7,0.643,NA,0.672,0,NA,NA,0.412,0.701,0.277,0.014,0.008
0.038,0.113,0.20199999999999999,0.02,0.7,0.15,4.5,0.166,13.5,0.191,0.857,10.2,0.506,0.286,0.6,0.191,0.571,0.833,0,0.364,0.164,0.073,0.209
0.023,0.129,0.027999999999999997,0.03,0,0.102,0.9,0.17,0.6,0.571,0.625,9.3,0.182,0,0.5,0.214,0,NA,0,0.286,0,0.214,0.286
0.081,0.221,0.066,0.011000000000000001,0.03,0.136,10.5,0.253,16.3,0.138,0.788,16.3,0.508,0,0.655,0.002,0,NA,0.023,0.271,0.225,0.276,0.227
0.145,0.18600000000000003,0.05,0.013999999999999999,0.023,0.19,7.2,0.22399999999999998,17.6,0.309,0.795,12.7,0.542,1,0.537,0.003,0,0,0.066,0.485,0.243,0.132,0.137
0.027999999999999997,0.162,0.17800000000000002,0.033,0.011000000000000001,0.15,6,0.11599999999999999,13.5,0.117,0.833,7.2,0.452,0.351,0.237,0.795,0.243,0.895,0,0.071,0.049,0.01,0.076
0.07200000000000001,0.18899999999999997,0.10099999999999999,0.013999999999999999,0.027999999999999997,0.127,9,0.179,14,0.305,0.749,10.9,0.462,0.222,0.609,0.015,0.333,0.5,0.104,0.512,0.142,0.046,0.285
0.055999999999999994,0.151,0.14400000000000002,0.024,0.024,0.151,12.4,0.174,17.6,0.446,0.752,9.9,0.566,0.292,0.715,0.214,0.083,0.971,0.15,0.532,0.098,0.023,0.132
0.031,0.135,0.069,0.6,0.4,0.08,7.4,0.21600000000000003,8.2,0.264,0.842,13.8,0.359,0.303,0.571,0.458,0.242,1,0.021,0.132,0.222,0.069,0.118
0.026000000000000002,0.096,0.213,0.013000000000000001,0.3,0.17300000000000001,13.3,0.228,12,0.256,0.733,13.4,0.43,0.367,0.35,0.372,0.183,0.892,0.015,0.297,0.124,0.042,0.164
0.012,0.135,0.099,0.016,0.013000000000000001,0.099,10.9,0.145,13.9,0.13,0.859,9.6,0.471,0.457,0.92,0.689,0.326,0.984,0.002,0.035,0.015,0.045,0.216
0.133,0.212,0.026000000000000002,0.012,0.044000000000000004,0.087,8,0.145,17.2,0.205,0.558,10.1,0.582,0,0.749,0.002,0,NA,0.073,0.63,0.329,0.03,0.01
0.121,0.11,0.066,0.012,0.032,0.184,3.1,0.155,14.4,0.804,0.297,7.4,0.717,NA,0.727,0,NA,NA,0.391,0.87,0.13,0,0
0.015,0.07400000000000001,0.08199999999999999,0.012,0,0.127,3.3,0.157,4.8,0.209,0.588,10.2,0.365,0.378,0.674,0.227,0.486,0.929,0,0.209,0.196,0.172,0.196
0.042,0.094,0.054000000000000006,0.7,0.01,0.075,3.1,0.248,11.2,0.206,0.01,16.7,0.395,0.3,0.533,0.441,0.133,0.889,0.029,0.147,0.162,0.074,0.176
0.109,0.17300000000000001,0.055999999999999994,0.9,0.013000000000000001,0.13699999999999998,10.8,0.2,17.5,0.453,0.817,11.6,0.541,0.333,0.667,0.005,0.333,1,0.096,0.444,0.191,0.154,0.206
0.016,0.071,0.302,0.021,0.2,0.141,16.7,0.223,17.9,0.32,0.756,13.9,0.491,0.366,0.262,0.239,0.155,0.694,0.003,0.369,0.117,0.078,0.197
0.019,0.094,0.11699999999999999,0.024,0.9,0.13,7.8,0.157,11.7,0.136,0.861,9.8,0.503,0.372,0.516,0.294,0.545,0.966,0.034,0.3,0.098,0.091,0.217
0.085,0.245,0.165,0.012,0.6,0.13699999999999998,18.5,0.23199999999999998,19.2,0.276,0.797,14.4,0.521,0,0.683,0.003,0,NA,0.059,0.387,0.291,0.116,0.203
0.057999999999999996,0.098,0.107,0.021,0.016,0.105,4.9,0.147,9.8,0.263,0.6,9.5,0.404,0.333,0.667,0.316,0.5,0.875,0.039,0.368,0.132,0.039,0.145
0.043,0.171,0.077,0.027000000000000003,0.013000000000000001,0.096,11.9,0.16399999999999998,16.4,0.24,0.825,10.5,0.554,0.374,0.544,0.331,0.695,0.985,0.105,0.329,0.122,0.093,0.125
0.076,0.171,0.043,0.5,0.024,0.134,5.5,0.139,12.1,0.321,0.809,8.3,0.548,0.429,0.872,0.025,0.143,1,0.209,0.487,0.162,0.083,0.242
0.079,0.155,0.068,0.017,0,0.122,2,0.159,10.4,0.25,0.462,10,0.51,0,0.6,0.058,0,NA,0.038,0.25,0.154,0.077,0.462
0.031,0.15,0.057,0.013999999999999999,0.013999999999999999,0.109,5.2,0.182,11.1,0.181,0.622,11.3,0.441,0.389,0.519,0.526,0.58,0.98,0.012,0.145,0.104,0.092,0.133
0.055,0.147,0.07200000000000001,0.032,0.8,0.203,1.5,0.10800000000000001,9.4,0.383,0.5,5.8,0.5,0.368,0.786,0.404,0.263,1,0.021,0.383,0.149,0.043,0.021
0.015,0.08,0.28800000000000003,0.012,0.5,0.145,19,0.242,16.4,0.249,0.844,14.6,0.469,0.368,0.236,0.391,0.046,0.535,0.023,0.262,0.064,0.061,0.224
0.013999999999999999,0.091,0.294,0.025,0.8,0.188,13.4,0.20800000000000002,14.9,0.307,0.785,12.2,0.483,0.339,0.272,0.287,0.195,0.828,0.003,0.333,0.175,0.049,0.156
0.024,0.10400000000000001,0.23199999999999998,0.017,0.017,0.163,6.3,0.14300000000000002,13,0.283,0.867,8.6,0.485,0,0.53,0.012,0.5,NA,0.069,0.251,0.188,0.396,0.153
0.10800000000000001,0.161,0.064,0.8,0.052000000000000005,0.094,19.4,0.28600000000000003,24.7,0.358,0.758,17.5,0.522,0,0.625,0.001,1,NA,0.091,0.376,0.329,0.131,0.164
0.124,0.134,0.053,0.8,0.05,0.12,11.3,0.2,18.9,0.288,0.778,12.1,0.534,NA,0.589,0,NA,NA,0.102,0.477,0.314,0.15,0.058
0.115,0.359,0.11800000000000001,0.011000000000000001,0.011000000000000001,0.098,18.3,0.289,17.9,0.477,0.704,17.4,0.413,0.217,0.541,0.309,0.043,0.85,0.03,0.322,0.191,0.06,0.117
0.032,0.159,0.34600000000000003,0.025,0.01,0.177,11.6,0.203,17.5,0.384,0.795,11.1,0.433,0.362,0.295,0.448,0.09,0.624,0,0.238,0.119,0.063,0.133
