heightInches,pctORB,pctDRB,pctAST,pctTOV,ptsPerMinute,pctUSG,pctFTRate,FG% by Distance 2P,FG% by Distance (3P),% of FGA by Distance 3P,% of FGA by Distance (0-10),% of FGA by Distance (10-3P)
80,0.027,0.161,0.1,0.115,15.7,0.199,0.17,0.523,0.337,0.433,0.389,0.176
76,0.03,0.14800000000000002,0.128,0.113,19.2,0.243,0.087,0.457,0.431,0.437,0.266,0.297
83,0.081,0.18,0.095,0.117,16.1,0.18899999999999997,0.448,0.574,0,0.008,0.829,0.16299999999999998
76,0.026,0.08900000000000001,0.15,0.133,13.3,0.163,0.273,0.49,0.415,0.4,0.325,0.275
75,0.024,0.108,0.249,0.136,18.9,0.231,0.191,0.557,0.337,0.286,0.517,0.195
78,0.01399999999999999,0.128,0.101,0.098,13.9,0.182,0.21,0.387,0.359,0.574,0.198,0.22599999999999998
78,0.055,0.2,0.142,0.123,17.7,0.222,0.436,0.491,0.241,0.075,0.65,0.275
82,0.086,0.214,0.123,0.086,15,0.166,0.232,0.624,0.129,0.129,0.73,0.145
80,0.016,0.099,0.097,0.08,19.6,0.243,0.172,0.467,0.381,0.443,0.25,0.306
81,0.05,0.202,0.236,0.141,14.7,0.184,0.159,0.514,0.429,0.3,0.453,0.247
82,0.11,0.33799999999999997,0.071,0.151,19.7,0.242,0.639,0.559,0.143,0.008,0.848,0.145
79,0.046,0.139,0.027,0.12,5.8,0.095,0.11,0.403,0.287,0.632,0.313,0.055
82,0.043,0.21,0.044,0.097,16.5,0.194,0.151,0.559,0.36,0.379,0.316,0.305
78,0.037,0.126,0.162,0.158,8.5,0.115,0.272,0.567,0.282,0.366,0.426,0.20900000000000002
81,0.076,0.18,0.079,0.097,15.6,0.187,0.22,0.517,0.36,0.413,0.40299999999999997,0.185
80,0.011,0.139,0.229,0.174,13.1,0.159,0.116,0.516,0.44,0.646,0.267,0.086
80,0.031,0.138,0.177,0.14400000000000002,17.3,0.222,0.371,0.483,0.39,0.138,0.525,0.337
74,0.019,0.108,0.307,0.104,27.3,0.31,0.24,0.541,0.408,0.374,0.381,0.244
78,0.039,0.11,0.078,0.112,8.1,0.116,0.216,0.488,0.196,0.211,0.555,0.23399999999999999
75,0.016,0.121,0.313,0.195,10.8,0.16699999999999998,0.169,0.459,0.291,0.194,0.33599999999999997,0.47
80,0.051,0.142,0.101,0.122,18.6,0.26,0.299,0.464,0.263,0.233,0.542,0.226
80,0.02,0.126,0.07200000000000001,0.084,10.8,0.142,0.086,0.547,0.308,0.442,0.33599999999999997,0.222
74,0.026,0.09,0.32799999999999996,0.135,19.7,0.271,0.232,0.475,0.308,0.293,0.40700000000000003,0.3
81,0.037,0.223,0.444,0.161,26.8,0.316,0.336,0.603,0.367,0.257,0.537,0.207
73,0.02,0.122,0.294,0.12,17.6,0.251,0.262,0.435,0.265,0.305,0.439,0.252
82,0.07,0.262,0.1,0.086,18.7,0.225,0.173,0.541,0,0.014,0.587,0.399
82,0.054,0.191,0.057,0.069,13.6,0.156,0.167,0.511,0.414,0.46,0.437,0.10300000000000001
81,0.118,0.183,0.139,0.156,10.5,0.128,0.327,0.57,0.313,0.123,0.8160000000000001,0.065
84,0.107,0.128,0.07200000000000001,0.059,12.3,0.135,0.513,0.564,0,0,0.8460000000000001,0.154
79,0.035,0.172,0.225,0.171,14.6,0.191,0.264,0.587,0.308,0.301,0.5640000000000001,0.136
79,0.013,0.147,0.102,0.114,11.1,0.159,0.125,0.493,0.276,0.403,0.277,0.32
78,0.019,0.13,0.085,0.11,11.4,0.16399999999999998,0.259,0.439,0.286,0.418,0.377,0.20500000000000002
75,0.019,0.117,0.124,0.095,14.8,0.18600000000000003,0.181,0.491,0.367,0.456,0.316,0.22799999999999998
79,0.022,0.136,0.05599999999999999,0.123,9.8,0.13,0.158,0.471,0.339,0.481,0.193,0.326
83,0.09,0.27899999999999997,0.29600000000000004,0.155,20.4,0.242,0.31,0.538,0.396,0.277,0.512,0.20900000000000002
72,0.012,0.092,0.212,0.14,10.2,0.127,0.247,0.528,0.349,0.393,0.41500000000000004,0.192
83,0.151,0.376,0.071,0.161,13.8,0.152,0.54,0.645,0,0,0.988,0.007
75,0.02,0.114,0.161,0.119,10.6,0.14800000000000002,0.156,0.457,0.353,0.315,0.277,0.40700000000000003
84,0.027,0.145,0.11,0.076,17.1,0.205,0.271,0.459,0.38,0.383,0.42100000000000004,0.196
77,0.016,0.119,0.127,0.122,13.7,0.172,0.163,0.463,0.415,0.419,0.268,0.312
78,0.048,0.13,0.059,0.077,13.3,0.161,0.305,0.505,0,0.004,0.5920000000000001,0.405
76,0.008,0.142,0.113,0.104,18.6,0.249,0.245,0.427,0.319,0.49,0.347,0.164
82,0.063,0.156,0.064,0.08199999999999999,11.5,0.13699999999999998,0.191,0.613,0.313,0.414,0.45999999999999996,0.126
79,0.006999999999999999,0.109,0.08,0.096,15.4,0.16,0.149,0.537,0.436,0.777,0.079,0.144
84,0.117,0.276,0.097,0.104,12.3,0.152,0.19,0.571,0,0,0.867,0.134
81,0.039,0.174,0.091,0.11,18.6,0.225,0.2,0.511,0.366,0.418,0.433,0.147
82,0.087,0.181,0.091,0.125,15.2,0.211,0.258,0.459,0.353,0.111,0.565,0.32299999999999995
77,0.027,0.154,0.154,0.091,18.9,0.224,0.25,0.495,0.37,0.305,0.381,0.314
71,0.021,0.107,0.185,0.123,10.7,0.155,0.169,0.398,0.36,0.393,0.33799999999999997,0.269
83,0.13,0.226,0.122,0.135,15.2,0.204,0.247,0.53,0,0.026,0.9,0.073
80,0.02799999999999999,0.081,0.094,0.094,7.7,0.146,0.064,0.37,0.2,0.426,0.319,0.255
82,0.07200000000000001,0.13,0.02799999999999999,0.065,12.2,0.149,0.118,0.489,0.429,0.309,0.522,0.16999999999999998
77,0.01399999999999999,0.093,0.113,0.094,14.2,0.16899999999999998,0.164,0.482,0.406,0.368,0.265,0.367
84,0.132,0.267,0.091,0.14,15.1,0.17,0.611,0.568,0.333,0.008,0.9,0.093
84,0.052,0.247,0.106,0.108,15.9,0.161,0.141,0.673,0.423,0.333,0.372,0.295
78,0.03,0.119,0.26,0.158,16.6,0.225,0.254,0.48,0.347,0.333,0.5,0.16599999999999998
78,0.011,0.106,0.084,0.156,5,0.079,0.047,0.396,0.358,0.5,0.293,0.20800000000000002
74,0.026,0.106,0.309,0.111,26.5,0.306,0.38,0.501,0.361,0.445,0.359,0.197
79,0.034,0.092,0.168,0.136,12.6,0.166,0.178,0.509,0,0.015,0.428,0.557
81,0.11,0.152,0.06,0.12,10.6,0.124,0.399,0.59,0.2,0.026,0.829,0.14
84,0.046,0.134,0.116,0.102,19.9,0.235,0.199,0.549,0.345,0.41,0.429,0.163
84,0.08199999999999999,0.103,0.123,0.135,16.1,0.204,0.14,0.536,0.286,0.022,0.7070000000000001,0.271
80,0.07,0.298,0.098,0.096,22.7,0.251,0.365,0.494,0.415,0.453,0.365,0.184
72,0.03,0.161,0.309,0.147,18.2,0.217,0.276,0.474,0.399,0.631,0.26,0.109
79,0.019,0.075,0.093,0.115,13.3,0.175,0.217,0.431,0.335,0.592,0.363,0.045
81,0.045,0.235,0.101,0.091,18.7,0.211,0.26,0.563,0.381,0.396,0.485,0.118
75,0.018,0.116,0.295,0.163,12.5,0.17600000000000002,0.234,0.473,0.345,0.336,0.454,0.21
83,0.134,0.174,0.066,0.247,11.5,0.156,0.516,0.561,0,0.008,0.931,0.055999999999999994
84,0.071,0.142,0.052,0.11,10.4,0.146,0.294,0.467,0.298,0.329,0.415,0.256
87,0.157,0.314,0.112,0.159,25.1,0.294,0.655,0.534,0,0,0.885,0.11499999999999999
83,0.04,0.237,0.064,0.08199999999999999,18.4,0.21899999999999997,0.193,0.497,0.362,0.465,0.362,0.173
82,0.066,0.158,0.07,0.136,12.2,0.171,0.234,0.47,0.347,0.198,0.504,0.299
71,0.033,0.121,0.227,0.131,15.1,0.226,0.303,0.384,0.36,0.226,0.48200000000000004,0.29200000000000004
76,0.01399999999999999,0.092,0.123,0.101,13.5,0.17600000000000002,0.145,0.441,0.381,0.577,0.214,0.209
80,0.016,0.117,0.05,0.15,10.6,0.128,0.275,0.599,0.364,0.501,0.47800000000000004,0.02
79,0.02,0.07200000000000001,0.106,0.146,8.6,0.128,0.151,0.503,0.238,0.356,0.48,0.16899999999999998
75,0.02,0.099,0.158,0.086,21.3,0.265,0.166,0.465,0.397,0.316,0.33599999999999997,0.347
73,0.024,0.115,0.245,0.204,10.1,0.138,0.093,0.51,0.435,0.147,0.48,0.373
79,0.025,0.102,0.065,0.093,12.8,0.15,0.159,0.497,0.426,0.425,0.396,0.179
84,0.115,0.187,0.08,0.1,18.1,0.192,0.237,0.638,0,0.027,0.836,0.137
75,0.035,0.114,0.075,0.132,13.9,0.19,0.172,0.477,0.346,0.426,0.367,0.207
76,0.015,0.112,0.091,0.077,15.7,0.19,0.298,0.464,0.343,0.534,0.24,0.226
86,0.125,0.254,0.07200000000000001,0.19,10.6,0.128,0.482,0.657,0,0.022,0.9490000000000001,0.029
79,0.018,0.15,0.177,0.118,19.9,0.246,0.285,0.517,0.359,0.32,0.273,0.40700000000000003
78,0.015,0.11,0.06,0.057,18.8,0.223,0.162,0.434,0.361,0.758,0.16,0.08
78,0.01,0.079,0.075,0.101,11.8,0.128,0.138,0.535,0.411,0.735,0.06,0.20500000000000002
72,0.01399999999999999,0.068,0.16,0.126,14,0.17800000000000002,0.173,0.47,0.372,0.607,0.154,0.241
79,0.064,0.17600000000000002,0.139,0.126,17.5,0.22,0.37,0.506,0.345,0.26,0.526,0.21600000000000003
82,0.043,0.249,0.086,0.077,20.7,0.234,0.2,0.525,0.377,0.523,0.29100000000000004,0.183
73,0.023,0.104,0.194,0.126,22.1,0.29100000000000004,0.218,0.502,0.34,0.404,0.40700000000000003,0.19
75,0.01,0.075,0.16899999999999998,0.1,17.7,0.249,0.089,0.385,0.342,0.572,0.186,0.242
83,0.114,0.252,0.187,0.177,18.1,0.224,0.308,0.565,0,0,0.912,0.088
75,0.025,0.073,0.101,0.106,14.2,0.161,0.082,0.556,0.425,0.362,0.459,0.18
82,0.109,0.276,0.133,0.238,6.4,0.097,0.238,0.541,0,0,0.885,0.11499999999999999
80,0.033,0.184,0.08199999999999999,0.087,18.3,0.23,0.252,0.467,0.368,0.383,0.267,0.35
81,0.043,0.192,0.11,0.146,15.4,0.195,0.186,0.529,0.367,0.301,0.351,0.34800000000000003
85,0.094,0.197,0.048,0.237,13.1,0.168,0.323,0.64,0.222,0.194,0.7310000000000001,0.075
75,0.023,0.113,0.245,0.162,16,0.244,0.245,0.415,0.318,0.281,0.441,0.278
78,0.063,0.14800000000000002,0.057,0.02799999999999999,18.4,0.23,0.266,0.478,0.259,0.144,0.724,0.133
76,0.07,0.224,0.202,0.166,13.5,0.207,0.243,0.454,0.265,0.056,0.635,0.309
75,0.036,0.094,0.16399999999999998,0.128,19,0.228,0.238,0.502,0.378,0.411,0.352,0.237
82,0.059,0.183,0.073,0.11,13.8,0.157,0.199,0.559,0.371,0.535,0.327,0.141
77,0.02799999999999999,0.12,0.071,0.17,10.1,0.171,0.262,0.321,0.354,0.436,0.483,0.08
79,0.124,0.22,0.086,0.097,14.5,0.159,0.332,0.594,0.167,0.029,0.738,0.235
72,0.019,0.101,0.146,0.132,15.1,0.195,0.26,0.45,0.376,0.411,0.277,0.313
72,0.01399999999999999,0.095,0.228,0.21,8.8,0.13699999999999998,0.082,0.45,0.331,0.508,0.20900000000000002,0.28300000000000003
74,0.016,0.095,0.23,0.17800000000000002,13.2,0.183,0.232,0.481,0.404,0.311,0.523,0.16599999999999998
84,0.049,0.181,0.07200000000000001,0.14800000000000002,10.5,0.114,0.35,0.721,0.263,0.238,0.7629999999999999,0
84,0.012,0.252,0.104,0.06,17.6,0.205,0.142,0.494,0.409,0.445,0.072,0.485
76,0.024,0.091,0.2,0.198,9.8,0.16899999999999998,0.136,0.385,0.318,0.314,0.262,0.42400000000000004
83,0.1,0.26899999999999996,0.117,0.146,19.5,0.264,0.287,0.508,0,0.007,0.77,0.222
77,0.05599999999999999,0.16,0.094,0.131,12.1,0.156,0.48,0.496,0.346,0.123,0.8340000000000001,0.043
81,0.081,0.18600000000000003,0.059,0.076,16.2,0.225,0.146,0.422,0.326,0.251,0.374,0.374
77,0.025,0.206,0.12,0.14800000000000002,10.7,0.146,0.268,0.47,0.356,0.415,0.479,0.106
81,0.097,0.278,0.168,0.185,14.3,0.17,0.331,0.599,0.235,0.044,0.667,0.28900000000000003
78,0.036,0.116,0.024,0.108,6.1,0.09,0.218,0.397,0.32,0.665,0.266,0.069
76,0.021,0.151,0.212,0.127,24.5,0.301,0.274,0.528,0.371,0.323,0.34900000000000003,0.326
83,0.05599999999999999,0.21600000000000005,0.187,0.171,17.6,0.217,0.274,0.59,0.379,0.44,0.41100000000000003,0.14800000000000002
79,0.032,0.166,0.087,0.134,12.7,0.157,0.247,0.586,0.368,0.468,0.349,0.183
78,0.03,0.154,0.064,0.092,15.4,0.194,0.295,0.456,0.341,0.467,0.39,0.14300000000000002
83,0.11,0.25,0.152,0.191,13.8,0.17,0.352,0.567,0,0.004,0.8069999999999999,0.185
79,0.066,0.171,0.131,0.112,18.9,0.244,0.163,0.514,0.383,0.244,0.494,0.262
74,0.006999999999999999,0.092,0.282,0.139,14.2,0.205,0.201,0.479,0.27,0.095,0.482,0.422
81,0.023,0.13,0.16399999999999998,0.125,14.8,0.183,0.115,0.504,0.421,0.517,0.235,0.248
80,0.027,0.146,0.061,0.103,9,0.108,0.173,0.421,0.386,0.643,0.263,0.09
76,0.011,0.12,0.09,0.166,9.2,0.136,0.339,0.548,0.278,0.425,0.425,0.14100000000000001
72,0.023,0.16699999999999998,0.409,0.125,21.1,0.245,0.277,0.532,0.38,0.475,0.197,0.328
75,0.038,0.128,0.349,0.185,15.9,0.21899999999999997,0.252,0.52,0.326,0.138,0.669,0.193
83,0.104,0.209,0.14400000000000002,0.187,13.1,0.166,0.486,0.602,0,0.003,0.9380000000000001,0.059000000000000004
83,0.094,0.183,0.07200000000000001,0.234,9.3,0.128,0.333,0.583,0,0,0.917,0.08299999999999999
85,0.124,0.16399999999999998,0.054,0.166,13.4,0.14800000000000002,0.263,0.66,0.5,0.005,0.945,0.05
80,0.048,0.181,0.101,0.07400000000000001,16.8,0.184,0.145,0.537,0.441,0.354,0.301,0.345
82,0.1,0.23,0.132,0.105,21.1,0.26,0.192,0.514,0.359,0.275,0.487,0.237
87,0.044,0.181,0.062,0.084,25.2,0.31,0.309,0.454,0.395,0.256,0.312,0.42900000000000005
82,0.087,0.213,0.085,0.103,14.4,0.155,0.43,0.656,0.333,0.195,0.7050000000000001,0.1
75,0.015,0.109,0.118,0.14400000000000002,13.1,0.18899999999999997,0.104,0.516,0.285,0.497,0.41200000000000003,0.091
78,0.023,0.153,0.139,0.153,16.9,0.221,0.185,0.461,0.385,0.469,0.373,0.158
82,0.116,0.241,0.104,0.173,14,0.177,0.237,0.566,0,0,0.606,0.394
80,0.08900000000000001,0.228,0.158,0.163,21.7,0.253,0.47,0.575,0.222,0.05,0.8600000000000001,0.089
81,0.07,0.237,0.149,0.125,20.5,0.276,0.14,0.503,0.347,0.193,0.515,0.29200000000000004
75,0.005,0.083,0.151,0.096,20.4,0.217,0.248,0.504,0.42,0.523,0.118,0.36
83,0.091,0.218,0.036,0.116,16.4,0.166,0.455,0.672,0.5,0.017,0.868,0.11599999999999999
77,0.02899999999999999,0.09,0.132,0.129,14,0.182,0.16,0.495,0.378,0.38,0.33899999999999997,0.28200000000000003
76,0.015,0.062,0.175,0.111,16.1,0.206,0.198,0.461,0.378,0.447,0.46399999999999997,0.089
79,0.078,0.122,0.06,0.14400000000000002,6.7,0.086,0.235,0.627,0.222,0.222,0.772,0.006
73,0.02,0.142,0.422,0.227,11.3,0.16899999999999998,0.093,0.526,0.333,0.304,0.551,0.14600000000000002
73,0.034,0.163,0.175,0.085,15.7,0.204,0.186,0.41,0.381,0.503,0.301,0.196
74,0.022,0.153,0.284,0.181,16.1,0.229,0.307,0.451,0.352,0.33,0.265,0.405
76,0.026,0.138,0.35700000000000004,0.168,21.7,0.308,0.195,0.477,0.324,0.414,0.33499999999999996,0.252
83,0.104,0.252,0.127,0.153,17.1,0.221,0.339,0.524,0.351,0.056,0.694,0.25
82,0.075,0.16399999999999998,0.13,0.131,17.8,0.209,0.233,0.501,0.393,0.448,0.394,0.157
79,0.05,0.111,0.248,0.163,11.5,0.13699999999999998,0.25,0.544,0.465,0.263,0.49,0.247
73,0.024,0.08800000000000001,0.362,0.127,22.5,0.304,0.231,0.48,0.29,0.229,0.416,0.355
79,0.04,0.158,0.091,0.124,17.1,0.2,0.145,0.582,0.405,0.311,0.361,0.32899999999999996
78,0.04099999999999999,0.184,0.063,0.102,13.9,0.16399999999999998,0.225,0.551,0.381,0.35,0.454,0.196
76,0.026,0.068,0.16,0.155,16.9,0.226,0.219,0.456,0.402,0.454,0.382,0.16299999999999998
80,0.054,0.18600000000000003,0.135,0.111,12.6,0.157,0.175,0.612,0.22,0.265,0.683,0.052
83,0.059,0.195,0.374,0.195,16.9,0.223,0.342,0.551,0,0.011,0.787,0.20299999999999999
78,0.033,0.097,0.133,0.14400000000000002,17.1,0.22,0.317,0.512,0.338,0.268,0.498,0.23199999999999998
77,0.025,0.066,0.165,0.18,11,0.17,0.132,0.46,0.282,0.206,0.508,0.28500000000000003
76,0.03,0.098,0.237,0.184,12.3,0.194,0.258,0.429,0.301,0.483,0.33799999999999997,0.178
74,0.026,0.118,0.295,0.149,18.4,0.289,0.188,0.435,0.313,0.331,0.427,0.24
72,0.01399999999999999,0.109,0.284,0.112,15.8,0.208,0.145,0.506,0.347,0.126,0.479,0.394
78,0.015,0.101,0.086,0.116,10.6,0.138,0.094,0.453,0.375,0.64,0.16099999999999998,0.199
84,0.07200000000000001,0.139,0.07400000000000001,0.114,14.3,0.217,0.183,0.494,0.125,0.278,0.305,0.417
78,0.005,0.075,0.065,0.075,9,0.106,0.113,0.49,0.403,0.631,0.249,0.12
82,0.034,0.184,0.098,0.097,21.4,0.26899999999999996,0.158,0.448,0.369,0.668,0.194,0.138
78,0.008,0.123,0.111,0.135,12.5,0.159,0.188,0.37,0.4,0.649,0.247,0.10300000000000001
78,0.038,0.22,0.18600000000000003,0.146,14.7,0.21600000000000005,0.179,0.495,0.289,0.327,0.378,0.295
80,0.023,0.156,0.083,0.107,16.4,0.194,0.309,0.492,0.434,0.29,0.427,0.28400000000000003
75,0.021,0.069,0.27,0.157,13.7,0.201,0.362,0.461,0.25,0.205,0.63,0.164
75,0.012,0.093,0.306,0.16399999999999998,15.5,0.206,0.301,0.477,0.368,0.287,0.481,0.22999999999999998
77,0.015,0.096,0.113,0.134,12.2,0.16399999999999998,0.164,0.442,0.392,0.477,0.216,0.307
77,0.016,0.105,0.262,0.203,13.6,0.182,0.128,0.492,0.379,0.644,0.1,0.255
74,0.006999999999999999,0.062,0.097,0.13699999999999998,7.3,0.101,0.058,0.487,0.348,0.747,0.11,0.14200000000000002
81,0.107,0.212,0.091,0.172,12.7,0.155,0.348,0.617,0.31,0.249,0.5630000000000001,0.189
69,0.022,0.063,0.271,0.166,20.3,0.28800000000000003,0.311,0.438,0.293,0.447,0.316,0.237
80,0.036,0.107,0.042,0.121,7.9,0.107,0.199,0.364,0.403,0.464,0.355,0.18
78,0.015,0.103,0.112,0.095,21,0.237,0.083,0.526,0.44,0.442,0.175,0.384
81,0.134,0.233,0.043,0.118,10.3,0.126,0.336,0.562,0,0,0.919,0.086
76,0.032,0.1,0.078,0.163,8.8,0.121,0.378,0.448,0.377,0.262,0.614,0.125
80,0.031,0.123,0.075,0.099,14.4,0.14800000000000002,0.282,0.561,0.436,0.773,0.197,0.03
83,0.093,0.309,0.108,0.105,21.5,0.229,0.343,0.585,0.421,0.243,0.587,0.16899999999999998
77,0.046,0.17800000000000002,0.046,0.13699999999999998,7.9,0.105,0.136,0.435,0.371,0.703,0.22699999999999998,0.06999999999999999
78,0.016,0.114,0.124,0.13699999999999998,11.5,0.156,0.185,0.485,0.318,0.229,0.312,0.45899999999999996
83,0.05799999999999999,0.198,0.07,0.116,16.2,0.2,0.322,0.519,0.357,0.246,0.365,0.39
82,0.096,0.114,0.091,0.121,7.2,0.091,0.467,0.504,0,0.008,0.8500000000000001,0.14200000000000002
70,0.015,0.068,0.28,0.17600000000000002,12,0.185,0.183,0.425,0.288,0.265,0.252,0.48200000000000004
83,0.121,0.303,0.075,0.129,20.4,0.227,0.307,0.587,0.405,0.108,0.776,0.118
76,0.024,0.183,0.17800000000000002,0.118,13.5,0.175,0.071,0.45,0.386,0.513,0.238,0.25
73,0.019,0.115,0.228,0.112,15.5,0.191,0.185,0.437,0.414,0.479,0.459,0.063
82,0.085,0.302,0.057,0.107,10.9,0.145,0.248,0.5,0.303,0.282,0.53,0.188
82,0.066,0.278,0.199,0.11,20.1,0.259,0.112,0.527,0.314,0.243,0.436,0.322
76,0.037,0.146,0.235,0.155,17.9,0.262,0.277,0.468,0.288,0.163,0.45999999999999996,0.379
72,0.012,0.087,0.27399999999999997,0.104,23.3,0.27399999999999997,0.308,0.469,0.384,0.441,0.312,0.246
75,0.018,0.102,0.445,0.17,20.3,0.29100000000000004,0.361,0.436,0.371,0.25,0.4,0.346
80,0.061,0.105,0.07200000000000001,0.067,21.4,0.249,0.24,0.523,0.222,0.085,0.56,0.355
81,0.077,0.182,0.205,0.162,17.8,0.217,0.209,0.576,0.375,0.021,0.529,0.45
75,0.05599999999999999,0.257,0.498,0.16399999999999998,25.1,0.341,0.336,0.485,0.298,0.193,0.447,0.36
84,0.14300000000000002,0.366,0.069,0.123,19.9,0.247,0.315,0.538,1,0.003,0.763,0.23299999999999998
79,0.031,0.108,0.08199999999999999,0.08800000000000001,17.5,0.234,0.242,0.475,0.331,0.26,0.40800000000000003,0.332
77,0.019,0.067,0.085,0.08900000000000001,10.6,0.13699999999999998,0.081,0.546,0.282,0.396,0.37,0.23299999999999998
74,0.017,0.066,0.263,0.131,24.8,0.298,0.367,0.484,0.359,0.387,0.368,0.243
80,0.039,0.162,0.07,0.097,13.4,0.14800000000000002,0.218,0.512,0.413,0.542,0.366,0.091
78,0.043,0.205,0.13,0.126,11.3,0.163,0.213,0.44,0.38,0.264,0.605,0.127
77,0.036,0.117,0.196,0.139,13.9,0.172,0.271,0.52,0.366,0.354,0.605,0.039
80,0.08,0.161,0.1,0.145,12.1,0.157,0.361,0.583,0.324,0.607,0.279,0.114
74,0.024,0.103,0.099,0.116,13.4,0.18,0.156,0.458,0.379,0.355,0.317,0.328
79,0.017,0.079,0.035,0.07,15,0.175,0.133,0.481,0.377,0.668,0.093,0.24
80,0.08,0.141,0.085,0.104,13.2,0.173,0.106,0.531,0.32,0.209,0.643,0.149
83,0.114,0.193,0.07400000000000001,0.146,13.4,0.157,0.545,0.542,0.667,0.019,0.8140000000000001,0.154
83,0.11,0.194,0.067,0.113,14.3,0.16399999999999998,0.237,0.578,0.357,0.084,0.8380000000000001,0.078
80,0.016,0.16,0.08,0.149,9.5,0.152,0.107,0.355,0.336,0.47,0.27,0.261
82,0.128,0.18600000000000003,0.038,0.121,20,0.188,0.433,0.731,0,0,0.925,0.075
84,0.118,0.201,0.08800000000000001,0.153,14.1,0.17600000000000002,0.418,0.504,0,0.008,0.885,0.106
78,0.009000000000000001,0.078,0.043,0.079,10.1,0.122,0.083,0.5,0.323,0.809,0.127,0.064
72,0.026,0.123,0.198,0.197,9.1,0.135,0.082,0.361,0.338,0.673,0.2,0.128
83,0.147,0.14800000000000002,0.066,0.126,14.9,0.16399999999999998,0.361,0.596,0,0.002,0.9390000000000001,0.058
81,0.092,0.24,0.142,0.171,13.7,0.158,0.465,0.588,0.2,0.031,0.815,0.154
83,0.103,0.198,0.116,0.08800000000000001,23.1,0.26899999999999996,0.312,0.528,0.238,0.032,0.516,0.453
76,0.008,0.051,0.08900000000000001,0.139,18.3,0.244,0.337,0.443,0.323,0.556,0.29700000000000004,0.14600000000000002
82,0.096,0.24,0.079,0.13,15,0.159,0.489,0.629,0.133,0.079,0.898,0.023
80,0.053,0.226,0.06,0.097,11.9,0.13699999999999998,0.292,0.514,0.343,0.472,0.45599999999999996,0.073
77,0.053,0.139,0.069,0.118,13.8,0.172,0.223,0.5,0.312,0.49,0.42,0.08900000000000001
81,0.04099999999999999,0.181,0.15,0.16,9.7,0.126,0.232,0.583,0.265,0.123,0.7250000000000001,0.152
83,0.073,0.3,0.303,0.14800000000000002,30.4,0.32299999999999995,0.55,0.641,0.256,0.163,0.725,0.11399999999999999
79,0.048,0.108,0.047,0.113,12.5,0.155,0.153,0.574,0.332,0.5,0.45599999999999996,0.044
75,0.015,0.108,0.18899999999999997,0.12,10,0.117,0.244,0.527,0.373,0.519,0.33699999999999997,0.144
80,0.023,0.152,0.14800000000000002,0.116,13.2,0.166,0.223,0.493,0.334,0.59,0.353,0.057
71,0.019,0.078,0.26899999999999996,0.14300000000000002,15,0.172,0.309,0.511,0.421,0.459,0.404,0.136
83,0.111,0.261,0.096,0.117,19.1,0.212,0.217,0.588,0,0.005,0.695,0.3
78,0.011,0.117,0.092,0.061,15,0.168,0.179,0.494,0.437,0.339,0.46699999999999997,0.195
83,0.104,0.208,0.059,0.107,21.2,0.242,0.371,0.534,0.313,0.136,0.673,0.191
78,0.04,0.14,0.238,0.17800000000000002,11.8,0.16899999999999998,0.105,0.482,0.329,0.5,0.405,0.094
84,0.08800000000000001,0.24,0.07400000000000001,0.13699999999999998,13.7,0.17800000000000002,0.259,0.555,0.3,0.288,0.494,0.21800000000000003
70,0.019,0.116,0.475,0.147,19.9,0.281,0.203,0.479,0.297,0.332,0.42400000000000004,0.244
80,0.024,0.127,0.067,0.079,18,0.209,0.271,0.439,0.395,0.429,0.40700000000000003,0.163
77,0.02899999999999999,0.153,0.146,0.117,15,0.2,0.161,0.447,0.342,0.426,0.402,0.17099999999999999
80,0.032,0.149,0.145,0.163,10.7,0.132,0.158,0.519,0.389,0.53,0.287,0.184
75,0.018,0.084,0.246,0.117,11.5,0.17600000000000002,0.122,0.402,0.296,0.426,0.266,0.309
82,0.114,0.198,0.093,0.138,12.5,0.152,0.278,0.519,0.344,0.274,0.619,0.10799999999999998
76,0.023,0.146,0.135,0.136,17.1,0.22,0.253,0.465,0.32,0.434,0.388,0.178
76,0.031,0.117,0.241,0.11,25,0.284,0.278,0.548,0.351,0.37,0.381,0.248
76,0.02,0.095,0.075,0.067,17.6,0.187,0.09,0.56,0.402,0.55,0.317,0.133
77,0.01,0.108,0.101,0.08800000000000001,16.4,0.198,0.18,0.468,0.372,0.572,0.179,0.249
80,0.078,0.16699999999999998,0.123,0.16699999999999998,10.2,0.13699999999999998,0.214,0.521,0,0.01,0.593,0.396
77,0.02899999999999999,0.16899999999999998,0.147,0.174,12.8,0.172,0.221,0.508,0.289,0.281,0.643,0.076
84,0.045,0.203,0.094,0.14400000000000002,10,0.134,0.274,0.688,0.218,0.513,0.472,0.015
82,0.016,0.16,0.08199999999999999,0.08199999999999999,13.4,0.141,0.132,0.513,0.429,0.746,0.144,0.11
73,0.039,0.15,0.184,0.138,10,0.122,0.258,0.421,0.397,0.591,0.369,0.039
81,0.13,0.188,0.085,0.096,13.4,0.141,0.55,0.607,0,0.007,0.954,0.039
80,0.11,0.233,0.059,0.14800000000000002,10.9,0.127,0.583,0.571,0,0,0.871,0.128
81,0.07,0.188,0.111,0.115,14.9,0.165,0.155,0.539,0.401,0.433,0.518,0.049
76,0.009000000000000001,0.131,0.08199999999999999,0.075,18.2,0.245,0.192,0.426,0.396,0.23,0.324,0.447
